ID,PID,description,name,generation,imageURL,shinyImageURL,weight,type1,type2,height,maxCP,attack,defense,stamina,fleeRate,captureRate,rarity,buddyDistance,pokedexEntry,candyEvolve,legendary,weatherBoost,
"197","198"," <p> <strong>Pokemon GO Murkrow</strong> is a <span class=""type dark"">dark</span> <span class=""type flying"">flying</span> type with <strong>1392 MAX CP</strong>.<br> Murkrow best moveset is <strong>Feint Attack and Drill Peck</strong>.<br> Murkrow is vulnerable to <a href=""/type/fairy"">Fairy</a>, <a href=""/type/rock"">Rock</a>, <a href=""/type/ice"">Ice</a>, <a href=""/type/electric"">Electric</a> type moves.<br> Murkrow is boosted by Fog and Wind weather.<br> <span class=""counters-short-description""> ","Murkrow","2","https://db.pokemongohub.net/images/pokemon//normal-animated/198.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/198.gif","2.10 kg","DARK","FLYING","0.51 m","1392","175","87","120","10.00%","20.00%","unknown","3 KM","Murkrow was feared and loathed as the alleged bearer of ill fortune. This Pokemon shows strong interest in anything that sparkles or glitters. It will even try to steal rings from women.","-","No","Fog, Wind"
"198","199"," <p> <strong>Pokemon GO Slowking</strong> is a <span class=""type water"">water</span> <span class=""type psychic"">psychic</span> type with <strong>2482 MAX CP</strong>.<br> Slowking best moveset is <strong>Confusion and Psychic</strong>.<br> Slowking is vulnerable to <a href=""/type/electric"">Electric</a>, <a href=""/type/grass"">Grass</a>, <a href=""/type/bug"">Bug</a>, <a href=""/type/dark"">Dark</a>, <a href=""/type/ghost"">Ghost</a> type moves.<br> Slowking is boosted by Rain and Wind weather.<br> ","Slowking","2","https://db.pokemongohub.net/images/pokemon//normal-animated/199.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/199.gif","79.50 kg","WATER","PSYCHIC","2.01 m","2482","177","194","190","5.00%","10.00%","unknown","3 KM","Slowking undertakes research every day in an effort to solve the mysteries of the world. However, this Pokemon apparently forgets everything it has learned if the Shellder on its head comes off.","-","No","Rain, Wind"
"199","200"," <p> <strong>Pokemon GO Misdreavus</strong> is a <span class=""type ghost"">ghost</span> type with <strong>1781 MAX CP</strong>.<br> Misdreavus best moveset is <strong>Hex and Ominous Wind</strong>.<br> Misdreavus is vulnerable to <a href=""/type/dark"">Dark</a>, <a href=""/type/ghost"">Ghost</a> type moves.<br> Misdreavus is boosted by Fog weather.<br> <span class=""counters-short-description""> </span> </p> <ul> ","Misdreavus","2","https://db.pokemongohub.net/images/pokemon//normal-animated/200.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/200.gif","1.00 kg","GHOST"," ","0.71 m","1781","167","167","120","7.00%","30.00%","unknown","3 KM","Misdreavus frightens people with a creepy, sobbing cry. The Pokemon apparently uses its red spheres to absorb the fearful feelings of foes and turn them into nutrition.","-","No","Fog, </td>"
"200","201"," <p> <strong>Pokemon GO Unown</strong> is a <span class=""type psychic"">psychic</span> type with <strong>1022 MAX CP</strong>.<br> Unown best moveset is <strong>Hidden Power and Struggle</strong>.<br> Unown is vulnerable to <a href=""/type/bug"">Bug</a>, <a href=""/type/dark"">Dark</a>, <a href=""/type/ghost"">Ghost</a> type moves.<br> Unown is boosted by Wind weather.<br> <span class=""counters-short-description""> </span> </p> ","Unown","2","https://db.pokemongohub.net/images/pokemon//normal-animated/201.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/201.gif","5.00 kg","PSYCHIC"," ","0.51 m","1022","136","91","96","10.00%","30.00%","unknown","5 KM","This Pokemon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.","-","No","Wind, </td>"
"201","202"," <p> <strong>Pokemon GO Wobbuffet</strong> is a <span class=""type psychic"">psychic</span> type with <strong>1024 MAX CP</strong>.<br> Wobbuffet best moveset is <strong>Counter and Mirror Coat</strong>.<br> Wobbuffet is vulnerable to <a href=""/type/bug"">Bug</a>, <a href=""/type/dark"">Dark</a>, <a href=""/type/ghost"">Ghost</a> type moves.<br> Wobbuffet is boosted by Wind weather.<br> <span class=""counters-short-description""> </span> </p> ","Wobbuffet","2","https://db.pokemongohub.net/images/pokemon//normal-animated/202.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/202.gif","28.50 kg","PSYCHIC"," ","1.30 m","1024","60","106","380","7.00%","25.00%","unknown","3 KM","Wobbuffet does nothing but endure attacks—it won't attack on its own. However, it won't endure an attack on its tail. When that happens, the Pokemon will try to take the foe with it using Destiny Bond.","-","No","Wind, </td>"
"202","203"," <p> <strong>Pokemon GO Girafarig</strong> is a <span class=""type normal"">normal</span> <span class=""type psychic"">psychic</span> type with <strong>1863 MAX CP</strong>.<br> Girafarig best moveset is <strong>Confusion and Psychic</strong>.<br> Girafarig is vulnerable to <a href=""/type/bug"">Bug</a>, <a href=""/type/dark"">Dark</a> type moves.<br> Girafarig is boosted by PartlyCloudy and Wind weather.<br> <span class=""counters-short-description""> </span> </p> ","Girafarig","2","https://db.pokemongohub.net/images/pokemon//normal-animated/203.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/203.gif","41.50 kg","NORMAL","PSYCHIC","1.50 m","1863","182","133","140","7.00%","30.00%","unknown","3 KM","Girafarig's rear head contains a tiny brain that is too small for thinking. However, the rear head doesn't need to sleep, so it can keep watch over its surroundings 24 hours a day.","-","No","PartlyCloudy, Wind"
"203","204"," <p> <strong>Pokemon GO Pineco</strong> is a <span class=""type bug"">bug</span> type with <strong>1045 MAX CP</strong>.<br> Pineco best moveset is <strong>Bug Bite and Gyro Ball</strong>.<br> Pineco is vulnerable to <a href=""/type/fire"">Fire</a>, <a href=""/type/flying"">Flying</a>, <a href=""/type/rock"">Rock</a> type moves.<br> Pineco is boosted by Rain weather.<br> It takes  50  candy to evolve!<br> <span class=""counters-short-description""> </span> ","Pineco","2","https://db.pokemongohub.net/images/pokemon//normal-animated/204.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/204.gif","7.20 kg","BUG"," ","0.61 m","1045","108","146","100","12.00%","40.00%","unknown","5 KM","Pineco hangs from a tree branch and patiently waits for prey to come along. If the Pokemon is disturbed while eating by someone shaking its tree, it drops down to the ground and explodes with no warning.","50","No","Rain, </td>"
"204","205"," <p> <strong>Pokemon GO Forretress</strong> is a <span class=""type bug"">bug</span> <span class=""type steel"">steel</span> type with <strong>2263 MAX CP</strong>.<br> Forretress best moveset is <strong>Bug Bite and Heavy Slam</strong>.<br> Forretress is vulnerable to <a href=""/type/fire"">Fire</a> type moves.<br> Forretress is boosted by Rain and Snow weather.<br> <span class=""counters-short-description""> </span> </p> <ul> ","Forretress","2","https://db.pokemongohub.net/images/pokemon//normal-animated/205.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/205.gif","125.80 kg","BUG","STEEL","1.19 m","2263","161","242","150","7.00%","15.00%","unknown","5 KM","Forretress conceals itself inside its hardened steel shell. The shell is opened when the Pokemon is catching prey, but it does so at such a quick pace that the shell's inside cannot be seen.","-","No","Rain, Snow"
"205","206"," <p> <strong>Pokemon GO Dunsparce</strong> is a <span class=""type normal"">normal</span> type with <strong>1615 MAX CP</strong>.<br> Dunsparce best moveset is <strong>Astonish and Drill Run</strong>.<br> Dunsparce is vulnerable to <a href=""/type/fighting"">Fighting</a> type moves.<br> Dunsparce is boosted by PartlyCloudy weather.<br> <span class=""counters-short-description""> </span> </p> <ul> <li> ","Dunsparce","2","https://db.pokemongohub.net/images/pokemon//normal-animated/206.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/206.gif","14.00 kg","NORMAL"," ","1.50 m","1615","131","131","200","20.00%","30.00%","unknown","3 KM","Dunsparce has a drill for its tail. It uses this tail to burrow into the ground backward. This Pokemon is known to make its nest in complex shapes deep under the ground.","-","No","PartlyCloudy, </td>"
"206","207"," <p> <strong>Pokemon GO Gligar</strong> is a <span class=""type ground"">ground</span> <span class=""type flying"">flying</span> type with <strong>1758 MAX CP</strong>.<br> Gligar best moveset is <strong>Wing Attack and Dig</strong>.<br> Gligar is vulnerable to <a href=""/type/ice"">Ice</a>, <a href=""/type/water"">Water</a> type moves.<br> Gligar is boosted by Clear and Wind weather.<br> <span class=""counters-short-description""> </span> </p> ","Gligar","2","https://db.pokemongohub.net/images/pokemon//normal-animated/207.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/207.gif","64.80 kg","GROUND","FLYING","1.09 m","1758","143","204","130","7.00%","20.00%","unknown","5 KM","Gligar glides through the air without a sound as if it were sliding. This Pokemon hangs on to the face of its foe using its clawed hind legs and the large pincers on its forelegs, then injects the prey with its poison barb.","-","No","Clear, Wind"
"207","208"," <p> <strong>Pokemon GO Steelix</strong> is a <span class=""type steel"">steel</span> <span class=""type ground"">ground</span> type with <strong>2439 MAX CP</strong>.<br> Steelix best moveset is <strong>Iron Tail and Heavy Slam</strong>.<br> Steelix is vulnerable to <a href=""/type/fighting"">Fighting</a>, <a href=""/type/ground"">Ground</a>, <a href=""/type/fire"">Fire</a>, <a href=""/type/water"">Water</a> type moves.<br> Steelix is boosted by Snow and Clear weather.<br> <span class=""counters-short-description""> ","Steelix","2","https://db.pokemongohub.net/images/pokemon//normal-animated/208.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/208.gif","400.00 kg","STEEL","GROUND","9.19 m","2439","148","333","150","5.00%","10.00%","unknown","5 KM","Steelix lives even further underground than Onix. This Pokemon is known to dig toward the earth's core. There are records of this Pokemon reaching a depth of over six-tenths of a mile underground.","-","No","Snow, Clear"
"208","209"," <p> <strong>Pokemon GO Snubbull</strong> is a <span class=""type fairy"">fairy</span> type with <strong>1124 MAX CP</strong>.<br> Snubbull best moveset is <strong>Bite and Dazzling Gleam</strong>.<br> Snubbull is vulnerable to <a href=""/type/poison"">Poison</a>, <a href=""/type/steel"">Steel</a> type moves.<br> Snubbull is boosted by Cloudy weather.<br> It takes  50  candy to evolve!<br> <span class=""counters-short-description""> </span> </p> ","Snubbull","2","https://db.pokemongohub.net/images/pokemon//normal-animated/209.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/209.gif","7.80 kg","FAIRY"," ","0.61 m","1124","137","89","120","10.00%","40.00%","unknown","3 KM","By baring its fangs and making a scary face, Snubbull sends smaller Pokemon scurrying away in terror. However, this Pokemon seems a little sad at making its foes flee.","50","No","Cloudy, </td>"
"209","210"," <p> <strong>Pokemon GO Granbull</strong> is a <span class=""type fairy"">fairy</span> type with <strong>2440 MAX CP</strong>.<br> Granbull best moveset is <strong>Snarl and Play Rough</strong>.<br> Granbull is vulnerable to <a href=""/type/poison"">Poison</a>, <a href=""/type/steel"">Steel</a> type moves.<br> Granbull is boosted by Cloudy weather.<br> <span class=""counters-short-description""> </span> </p> <ul> ","Granbull","2","https://db.pokemongohub.net/images/pokemon//normal-animated/210.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/210.gif","48.70 kg","FAIRY"," ","1.40 m","2440","212","137","180","8.00%","15.00%","unknown","3 KM","Granbull has a particularly well-developed lower jaw. The enormous fangs are heavy, causing the Pokemon to tip its head back for balance. Unless it is startled, it will not try to bite indiscriminately.","-","No","Cloudy, </td>"
"210","211"," <p> <strong>Pokemon GO Qwilfish</strong> is a <span class=""type water"">water</span> <span class=""type poison"">poison</span> type with <strong>1910 MAX CP</strong>.<br> Qwilfish best moveset is <strong>Water Gun and Aqua Tail</strong>.<br> Qwilfish is vulnerable to <a href=""/type/electric"">Electric</a>, <a href=""/type/ground"">Ground</a>, <a href=""/type/psychic"">Psychic</a> type moves.<br> Qwilfish is boosted by Rain and Cloudy weather.<br> <span class=""counters-short-description""> </span> ","Qwilfish","2","https://db.pokemongohub.net/images/pokemon//normal-animated/211.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/211.gif","3.90 kg","WATER","POISON","0.51 m","1910","184","148","130","8.00%","30.00%","unknown","3 KM","Qwilfish sucks in water, inflating itself. This Pokemon uses the pressure of the water it swallowed to shoot toxic quills all at once from all over its body. It finds swimming somewhat challenging.","-","No","Rain, Cloudy"
"211","212"," <p> <strong>Pokemon GO Scizor</strong> is a <span class=""type bug"">bug</span> <span class=""type steel"">steel</span> type with <strong>2801 MAX CP</strong>.<br> Scizor best moveset is <strong>Fury Cutter and X Scissor</strong>.<br> Scizor is vulnerable to <a href=""/type/fire"">Fire</a> type moves.<br> Scizor is boosted by Rain and Snow weather.<br> <span class=""counters-short-description""> </span> </p> <ul> ","Scizor","2","https://db.pokemongohub.net/images/pokemon//normal-animated/212.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/212.gif","125.00 kg","BUG","STEEL","2.01 m","2801","236","191","140","5.00%","5.00%","unknown","5 KM","Scizor has a body with the hardness of steel. It is not easily fazed by ordinary sorts of attacks. This Pokemon flaps its wings to regulate its body temperature.","-","No","Rain, Snow"
"212","213"," <p> <strong>Pokemon GO Shuckle</strong> is a <span class=""type bug"">bug</span> <span class=""type rock"">rock</span> type with <strong>300 MAX CP</strong>.<br> Shuckle best moveset is <strong>Rock Throw and Stone Edge</strong>.<br> Shuckle is vulnerable to <a href=""/type/rock"">Rock</a>, <a href=""/type/steel"">Steel</a>, <a href=""/type/water"">Water</a> type moves.<br> Shuckle is boosted by Rain and PartlyCloudy weather.<br> <span class=""counters-short-description""> </span> ","Shuckle","2","https://db.pokemongohub.net/images/pokemon//normal-animated/213.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/213.gif","20.50 kg","BUG","ROCK","0.61 m","300","17","396","40","7.00%","30.00%","unknown","3 KM","Shuckle quietly hides itself under rocks, keeping its body concealed inside its hard shell while eating berries it has stored away. The berries mix with its body fluids to become a juice.","-","No","Rain, PartlyCloudy"
"213","214"," <p> <strong>Pokemon GO Heracross</strong> is a <span class=""type bug"">bug</span> <span class=""type fighting"">fighting</span> type with <strong>2938 MAX CP</strong>.<br> Heracross best moveset is <strong>Counter and Close Combat</strong>.<br> Heracross is vulnerable to <a href=""/type/fire"">Fire</a>, <a href=""/type/flying"">Flying</a>, <a href=""/type/fairy"">Fairy</a>, <a href=""/type/psychic"">Psychic</a> type moves.<br> Heracross is boosted by Rain and Cloudy weather.<br> <span class=""counters-short-description""> ","Heracross","2","https://db.pokemongohub.net/images/pokemon//normal-animated/214.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/214.gif","54.00 kg","BUG","FIGHTING","1.50 m","2938","234","189","160","9.00%","30.00%","unknown","3 KM","Heracross has sharp claws on its feet. These are planted firmly into the ground or the bark of a tree, giving the Pokemon a secure and solid footing to forcefully fling away foes with its proud horn.","-","No","Rain, Cloudy"
"214","215"," <p> <strong>Pokemon GO Sneasel</strong> is a <span class=""type dark"">dark</span> <span class=""type ice"">ice</span> type with <strong>1868 MAX CP</strong>.<br> Sneasel best moveset is <strong>Feint Attack and Avalanche</strong>.<br> Sneasel is vulnerable to <a href=""/type/bug"">Bug</a>, <a href=""/type/fairy"">Fairy</a>, <a href=""/type/fighting"">Fighting</a>, <a href=""/type/rock"">Rock</a>, <a href=""/type/steel"">Steel</a>, <a href=""/type/fire"">Fire</a> type moves.<br> Sneasel is boosted by Fog and Snow ","Sneasel","2","https://db.pokemongohub.net/images/pokemon//normal-animated/215.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/215.gif","28.00 kg","DARK","ICE","0.89 m","1868","189","157","110","7.00%","20.00%","unknown","3 KM","Sneasel scales trees by punching its hooked claws into the bark. This Pokemon seeks out unguarded nests and steals eggs for food while the parents are away.","-","No","Fog, Snow"
"215","216"," <p> <strong>Pokemon GO Teddiursa</strong> is a <span class=""type normal"">normal</span> type with <strong>1184 MAX CP</strong>.<br> Teddiursa best moveset is <strong>Scratch and Play Rough</strong>.<br> Teddiursa is vulnerable to <a href=""/type/fighting"">Fighting</a> type moves.<br> Teddiursa is boosted by PartlyCloudy weather.<br> It takes  50  candy to evolve!<br> <span class=""counters-short-description""> </span> </p> <ul> ","Teddiursa","2","https://db.pokemongohub.net/images/pokemon//normal-animated/216.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/216.gif","8.80 kg","NORMAL"," ","0.61 m","1184","142","93","120","20.00%","50.00%","unknown","3 KM","This Pokemon likes to lick its palms that are sweetened by being soaked in honey. Teddiursa concocts its own honey by blending fruits and pollen collected by Beedrill.","50","No","PartlyCloudy, </td>"
"216","217"," <p> <strong>Pokemon GO Ursaring</strong> is a <span class=""type normal"">normal</span> type with <strong>2760 MAX CP</strong>.<br> Ursaring best moveset is <strong>Counter and Hyper Beam</strong>.<br> Ursaring is vulnerable to <a href=""/type/fighting"">Fighting</a> type moves.<br> Ursaring is boosted by PartlyCloudy weather.<br> <span class=""counters-short-description""> </span> </p> <ul> <li> ","Ursaring","2","https://db.pokemongohub.net/images/pokemon//normal-animated/217.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/217.gif","125.80 kg","NORMAL"," ","1.80 m","2760","236","144","180","7.00%","15.00%","unknown","3 KM","In the forests inhabited by Ursaring, it is said that there are many streams and towering trees where they gather food. This Pokemon walks through its forest gathering food every day.","-","No","PartlyCloudy, </td>"
"217","218"," <p> <strong>Pokemon GO Slugma</strong> is a <span class=""type fire"">fire</span> type with <strong>750 MAX CP</strong>.<br> Slugma best moveset is <strong>Ember and Flame Burst</strong>.<br> Slugma is vulnerable to <a href=""/type/rock"">Rock</a>, <a href=""/type/ground"">Ground</a>, <a href=""/type/water"">Water</a> type moves.<br> Slugma is boosted by Clear weather.<br> It takes  50  candy to evolve!<br> <span class=""counters-short-description""> </span> ","Slugma","2","https://db.pokemongohub.net/images/pokemon//normal-animated/218.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/218.gif","35.00 kg","FIRE"," ","0.71 m","750","118","71","80","10.00%","30.00%","unknown","1 KM","Slugma does not have any blood in its body. Instead, intensely hot magma circulates throughout this Pokemon's body, carrying essential nutrients and oxygen to its organs.","50","No","Clear, </td>"
"218","219"," <p> <strong>Pokemon GO Magcargo</strong> is a <span class=""type fire"">fire</span> <span class=""type rock"">rock</span> type with <strong>1543 MAX CP</strong>.<br> Magcargo best moveset is <strong>Rock Throw and Overheat</strong>.<br> Magcargo is vulnerable to <a href=""/type/rock"">Rock</a>, <a href=""/type/ground"">Ground</a>, <a href=""/type/water"">Water</a>, <a href=""/type/fighting"">Fighting</a> type moves.<br> Magcargo is boosted by Clear and PartlyCloudy weather.<br> <span class=""counters-short-description""> ","Magcargo","2","https://db.pokemongohub.net/images/pokemon//normal-animated/219.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/219.gif","55.00 kg","FIRE","ROCK","0.79 m","1543","139","209","100","6.00%","12.50%","unknown","1 KM","Magcargo's body temperature is approximately 18,000 degrees Fahrenheit. Water is vaporized on contact. If this Pokemon is caught in the rain, the raindrops instantly turn into steam, cloaking the area in a thick fog.","-","No","Clear, PartlyCloudy"
"219","220"," <p> <strong>Pokemon GO Swinub</strong> is a <span class=""type ice"">ice</span> <span class=""type ground"">ground</span> type with <strong>663 MAX CP</strong>.<br> Swinub best moveset is <strong>Tackle and Rock Slide</strong>.<br> Swinub is vulnerable to <a href=""/type/fighting"">Fighting</a>, <a href=""/type/steel"">Steel</a>, <a href=""/type/fire"">Fire</a>, <a href=""/type/grass"">Grass</a>, <a href=""/type/water"">Water</a> type moves.<br> Swinub is boosted by Snow and Clear weather.<br> ","Swinub","2","https://db.pokemongohub.net/images/pokemon//normal-animated/220.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/220.gif","6.50 kg","ICE","GROUND","0.41 m","663","90","74","100","10.00%","30.00%","unknown","3 KM","Swinub roots for food by rubbing its snout against the ground. Its favorite food is a mushroom that grows under the cover of dead grass. This Pokemon occasionally roots out hot springs.","50","No","Snow, Clear"
"220","221"," <p> <strong>Pokemon GO Piloswine</strong> is a <span class=""type ice"">ice</span> <span class=""type ground"">ground</span> type with <strong>2284 MAX CP</strong>.<br> Piloswine best moveset is <strong>Ice Shard and Avalanche</strong>.<br> Piloswine is vulnerable to <a href=""/type/fighting"">Fighting</a>, <a href=""/type/steel"">Steel</a>, <a href=""/type/fire"">Fire</a>, <a href=""/type/grass"">Grass</a>, <a href=""/type/water"">Water</a> type moves.<br> Piloswine is boosted by Snow and Clear weather.<br> ","Piloswine","2","https://db.pokemongohub.net/images/pokemon//normal-animated/221.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/221.gif","55.80 kg","ICE","GROUND","1.09 m","2284","181","147","200","6.00%","12.50%","unknown","3 KM","Piloswine is covered by a thick coat of long hair that enables it to endure the freezing cold. This Pokemon uses its tusks to dig up food that has been buried under ice.","-","No","Snow, Clear"
"221","222"," <p> <strong>Pokemon GO Corsola</strong> is a <span class=""type water"">water</span> <span class=""type rock"">rock</span> type with <strong>1214 MAX CP</strong>.<br> Corsola best moveset is <strong>Bubble and Power Gem</strong>.<br> Corsola is vulnerable to <a href=""/type/electric"">Electric</a>, <a href=""/type/grass"">Grass</a>, <a href=""/type/fighting"">Fighting</a>, <a href=""/type/ground"">Ground</a> type moves.<br> Corsola is boosted by Rain and PartlyCloudy weather.<br> <span class=""counters-short-description""> ","Corsola","2","https://db.pokemongohub.net/images/pokemon//normal-animated/222.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/222.gif","5.00 kg","WATER","ROCK","0.61 m","1214","118","156","110","12.00%","30.00%","unknown","3 KM","Clusters of Corsola congregate in warm seas where they serve as ideal hiding places for smaller Pokemon. When the water temperature falls, this Pokemon migrates to the southern seas.","-","No","Rain, PartlyCloudy"
"222","223"," <p> <strong>Pokemon GO Remoraid</strong> is a <span class=""type water"">water</span> type with <strong>749 MAX CP</strong>.<br> Remoraid best moveset is <strong>Water Gun and Water Pulse</strong>.<br> Remoraid is vulnerable to <a href=""/type/electric"">Electric</a>, <a href=""/type/grass"">Grass</a> type moves.<br> Remoraid is boosted by Rain weather.<br> It takes  50  candy to evolve!<br> <span class=""counters-short-description""> </span> </p> ","Remoraid","2","https://db.pokemongohub.net/images/pokemon//normal-animated/223.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/223.gif","12.00 kg","WATER"," ","0.61 m","749","127","69","70","10.00%","50.00%","unknown","1 KM","Remoraid sucks in water, then expels it at high velocity using its abdominal muscles to shoot down flying prey. When evolution draws near, this Pokemon travels downstream from rivers.","50","No","Rain, </td>"
"223","224"," <p> <strong>Pokemon GO Octillery</strong> is a <span class=""type water"">water</span> type with <strong>2124 MAX CP</strong>.<br> Octillery best moveset is <strong>Water Gun and Gunk Shot</strong>.<br> Octillery is vulnerable to <a href=""/type/electric"">Electric</a>, <a href=""/type/grass"">Grass</a> type moves.<br> Octillery is boosted by Rain weather.<br> <span class=""counters-short-description""> </span> </p> <ul> ","Octillery","2","https://db.pokemongohub.net/images/pokemon//normal-animated/224.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/224.gif","28.50 kg","WATER"," ","0.89 m","2124","197","141","150","7.00%","15.00%","unknown","1 KM","Octillery grabs onto its foe using its tentacles. This Pokemon tries to immobilize it before delivering the finishing blow. If the foe turns out to be too strong, Octillery spews ink to escape.","-","No","Rain, </td>"
"224","225"," <p> <strong>Pokemon GO Delibird</strong> is a <span class=""type ice"">ice</span> <span class=""type flying"">flying</span> type with <strong>937 MAX CP</strong>.<br> Delibird best moveset is <strong>Quick Attack and Ice Punch</strong>.<br> Delibird is vulnerable to <a href=""/type/rock"">Rock</a>, <a href=""/type/steel"">Steel</a>, <a href=""/type/fire"">Fire</a>, <a href=""/type/electric"">Electric</a> type moves.<br> Delibird is boosted by Snow and Wind weather.<br> <span class=""counters-short-description""> ","Delibird","2","https://db.pokemongohub.net/images/pokemon//normal-animated/225.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/225.gif","16.00 kg","ICE","FLYING","0.89 m","937","128","90","90","20.00%","20.00%","unknown","5 KM","Delibird carries its food bundled up in its tail. There once was a famous explorer who managed to reach the peak of the world's highest mountain, thanks to one of these Pokemon sharing its food.","-","No","Snow, Wind"
"225","226"," <p> <strong>Pokemon GO Mantine</strong> is a <span class=""type water"">water</span> <span class=""type flying"">flying</span> type with <strong>2032 MAX CP</strong>.<br> Mantine best moveset is <strong>Bubble and Aerial Ace</strong>.<br> Mantine is vulnerable to <a href=""/type/electric"">Electric</a>, <a href=""/type/rock"">Rock</a> type moves.<br> Mantine is boosted by Rain and Wind weather.<br> <span class=""counters-short-description""> </span> </p> ","Mantine","2","https://db.pokemongohub.net/images/pokemon//normal-animated/226.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/226.gif","220.00 kg","WATER","FLYING","2.11 m","2032","148","260","130","7.00%","30.00%","unknown","5 KM","On sunny days, schools of Mantine can be seen elegantly leaping over the sea's waves. This Pokemon is not bothered by the Remoraid that hitches rides.","-","No","Rain, Wind"
"226","227"," <p> <strong>Pokemon GO Skarmory</strong> is a <span class=""type steel"">steel</span> <span class=""type flying"">flying</span> type with <strong>2032 MAX CP</strong>.<br> Skarmory best moveset is <strong>Steel Wing and Sky Attack</strong>.<br> Skarmory is vulnerable to <a href=""/type/fire"">Fire</a>, <a href=""/type/electric"">Electric</a> type moves.<br> Skarmory is boosted by Snow and Wind weather.<br> <span class=""counters-short-description""> </span> </p> ","Skarmory","2","https://db.pokemongohub.net/images/pokemon//normal-animated/227.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/227.gif","50.50 kg","STEEL","FLYING","1.70 m","2032","148","260","130","9.00%","20.00%","unknown","5 KM","Skarmory's steel wings become tattered and bashed in from repeated battles. Once a year, the battered wings grow back completely, restoring the cutting edges to their pristine state.","-","No","Snow, Wind"
"227","228"," <p> <strong>Pokemon GO Houndour</strong> is a <span class=""type dark"">dark</span> <span class=""type fire"">fire</span> type with <strong>1110 MAX CP</strong>.<br> Houndour best moveset is <strong>Feint Attack and Flamethrower</strong>.<br> Houndour is vulnerable to <a href=""/type/fighting"">Fighting</a>, <a href=""/type/rock"">Rock</a>, <a href=""/type/ground"">Ground</a>, <a href=""/type/water"">Water</a> type moves.<br> Houndour is boosted by Fog and Clear weather.<br> It takes  50  candy to evolve!<br> ","Houndour","2","https://db.pokemongohub.net/images/pokemon//normal-animated/228.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/228.gif","10.80 kg","DARK","FIRE","0.61 m","1110","152","93","90","10.00%","40.00%","unknown","3 KM","Houndour hunt as a coordinated pack. They communicate with each other using a variety of cries to corner their prey. This Pokemon's remarkable teamwork is unparalleled.","50","No","Fog, Clear"
"228","229"," <p> <strong>Pokemon GO Houndoom</strong> is a <span class=""type dark"">dark</span> <span class=""type fire"">fire</span> type with <strong>2529 MAX CP</strong>.<br> Houndoom best moveset is <strong>Fire Fang and Foul Play</strong>.<br> Houndoom is vulnerable to <a href=""/type/fighting"">Fighting</a>, <a href=""/type/rock"">Rock</a>, <a href=""/type/ground"">Ground</a>, <a href=""/type/water"">Water</a> type moves.<br> Houndoom is boosted by Fog and Clear weather.<br> <span class=""counters-short-description""> ","Houndoom","2","https://db.pokemongohub.net/images/pokemon//normal-animated/229.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/229.gif","35.00 kg","DARK","FIRE","1.40 m","2529","224","159","150","6.00%","15.00%","unknown","3 KM","In a Houndoom pack, the one with its horns raked sharply toward the back serves a leadership role. These Pokemon choose their leader by fighting among themselves.","-","No","Fog, Clear"
